ObjectId,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,AUTO_UNIQUE_ID_2021-09-27_fhernandez_UI_SNAP_Locations,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
90453,Freshfarm Arlington Courthouse Farmers Market n/a,1425 N Courthouse Rd,,Arlington,VA,22201,2685,ARLINGTON,199,USCGeocoder,187.5016,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,6058556.551,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.887343,-77.098842,Relaxed;Soundex
90669,Lidl 1469,2901 Gallows Rd,,Falls Church,VA,22042,1007,FAIRFAX,200,USCGeocoder,15.6219,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3922.207251,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.87272193,-77.22690619,Relaxed
90686,7-Eleven Inc F 10770A,5638 MT VERNON HWY,,ALEXANDRIA,VA,22309,,FAIRFAX,201,USCGeocoder,125.0019,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,21701974.55,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.727866,-77.109317,Relaxed;Soundex
90771,7-Eleven Inc F 23242A,3003 Columbia Pike,,Arlington,VA,22204,4338,ARLINGTON,202,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,3513.683085,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.8625966,-77.08841881,Relaxed
90773,7-Eleven Inc F 10753A,2901 Arlington Dr,,Alexandria,VA,22306,2325,FAIRFAX,203,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,8153.33882,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.75405593,-77.08182283,Relaxed
90928,7-Eleven Inc F 28511A,426 23rd St S,,Arlington,VA,22202,2516,ARLINGTON,204,USCGeocoder,140.6212,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1762.731917,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.8532997,-77.0528253,Exact
90935,PAK BANGLA BAZAAR INC,6347 Columbia Pike,Ste B,Falls Church,VA,22041,1242,FAIRFAX,205,USCGeocoder,15.6282,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7006.274886,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83734544,-77.15562686,Relaxed
91317,7-Eleven Inc F 22343A,4689 King St,,Arlington,VA,22206,1045,ARLINGTON,206,USCGeocoder,15.623,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2684.752784,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84283241,-77.10895265,Exact
91463,7-Eleven Inc F 10751A,3100 Lockheed Blvd,,Alexandria,VA,22306,2001,FAIRFAX,207,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1415.15364,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.75937009,-77.08498273,Relaxed
91833,7-Eleven Inc F 15801A,7907 Rolling Rd,,Springfield,VA,22153,2822,FAIRFAX,208,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1841.051163,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.74301571,-77.21126874,Relaxed
92237,Lotte Plaza Market,5204 Port Royal Rd,,Springfield,VA,22151,2102,FAIRFAX,209,USCGeocoder,31.2528,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,19816.31602,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81083708,-77.22169834,Relaxed
93174,Harris Teeter 133,4641 Duke St,,Alexandria,VA,22304,2505,ALEXANDRIA,210,USCGeocoder,15.6245,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7225.578331,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81208992,-77.11096643,Exact
94038,7-eleven 35372b 35372B,2906 N Sycamore St,,Arlington,VA,22207,1135,ARLINGTON,211,USCGeocoder,62.4991,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3570.747434,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89905834,-77.15695163,Exact
94174,Whole Foods Market 10223,4501 Market Commons Dr,,Fairfax,VA,22033,6003,FAIRFAX,212,USCGeocoder,62.5034,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3032.845078,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.85807338,-77.37806242,Relaxed
94851,7-Eleven Inc F 10771A,8226 Russell Rd,,Alexandria,VA,22309,8218,FAIRFAX,213,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4195.722906,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.73405236,-77.10129218,Relaxed
95228,7-Eleven Inc F 10773A,2800 Beacon Hill Rd,,Alexandria,VA,22306,1614,FAIRFAX,214,USCGeocoder,15.6257,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2195.807927,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.77217468,-77.07989322,Relaxed
95233,7-Eleven Inc F 24645A,3827 S George Mason Dr,,Falls Church,VA,22041,3763,FAIRFAX,215,USCGeocoder,15.6263,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3381.795073,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84148948,-77.12001811,Relaxed
95444,7-eleven Inc F 29167B,2311 2nd St S,,Arlington,VA,22204,2009,ARLINGTON,216,USCGeocoder,124.1096,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1367.489865,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.87163233,-77.08428142,Exact
95502,7-Eleven Inc F 18432A,3600 Columbia Pike,,Arlington,VA,22204,4206,ARLINGTON,217,USCGeocoder,15.63,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3577.321712,LinearInterpolationAddressRange,StreetSegment,97.92899408,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86068263,-77.09391385,Relaxed
95810,Giant Food Store 2744,9400 Fairfax Blvd,,Fairfax,VA,22031,2406,FAIRFAX,218,USCGeocoder,31.2777,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2894.7802,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86512441,-77.27039492,Exact
96037,Loza Market,10 S Jordan St,,Alexandria,VA,22304,4914,ALEXANDRIA,219,USCGeocoder,15.618,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3166.770789,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81181897,-77.10954205,Exact
96097,"Sk Dominion Market, Llc",1201 S Courthouse Rd,,Arlington,VA,22204,812,ARLINGTON,220,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,27742.93167,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.86230502,-77.07854351,Relaxed
96125,7-Eleven Inc F 10782A,30 S Reynolds St,,Alexandria,VA,22304,3106,ALEXANDRIA,221,USCGeocoder,31.2564,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4536.269236,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81256576,-77.12532433,Exact
97247,7-Eleven Inc F 10764A,800 Franklin St,,Alexandria,VA,22314,4106,ALEXANDRIA,222,USCGeocoder,46.9454,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2215.267798,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.79824327,-77.04960046,Exact
97690,7-Eleven Inc F 10766A,2305 Huntington Ave,,Alexandria,VA,22303,1529,FAIRFAX,223,USCGeocoder,31.2579,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4957.048074,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.79413506,-77.07076163,Relaxed
97864,Harris Teeter 235,4250 Campbell Ave,,Arlington,VA,22206,3426,ARLINGTON,224,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3090.100095,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84158683,-77.08991492,Exact
99030,7-Eleven Inc F 10792A,8904 Gunston Rd,,Lorton,VA,22079,,FAIRFAX,225,USCGeocoder,125.0062,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,92852552.05,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.6901,-77.2065,Relaxed;Soundex
99430,Bestway Supermarket,5695 Telegraph Rd,,Alexandria,VA,22303,1233,FAIRFAX,226,USCGeocoder,62.4965,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1350.337572,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.7969686,-77.08121717,Relaxed
100539,7-Eleven Inc F 10735A,3420 Carlin Springs Rd,,Falls Church,VA,22041,2803,FAIRFAX,227,USCGeocoder,46.6813,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,30694.70535,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.85223719,-77.12212088,Relaxed
101267,7-Eleven Inc F 10772A,6946 S Kings Hwy,,Alexandria,VA,22310,3331,FAIRFAX,228,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1763.17045,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.76792937,-77.12001096,Relaxed
101270,7-ELeven Inc F 10761A,8434 Frye Rd,,Alexandria,VA,22309,8426,FAIRFAX,229,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4183.751228,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.72769342,-77.11273774,Relaxed
101344,Super Giant 233,7235 Arlington Blvd,,Falls Church,VA,22042,3219,FAIRFAX,230,USCGeocoder,15.6192,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2965.204598,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86628391,-77.1951152,Relaxed
101365,7-Eleven Inc F 10743B,2815 S Wakefield St,,Arlington,VA,22206,1103,ARLINGTON,231,USCGeocoder,15.6306,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1255.708451,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.84409287,-77.09778504,Relaxed
102189,CVS PHARMACY 1417,13031 Lee Jackson Memorial Hwy,,Fairfax,VA,22033,2050,FAIRFAX,232,USCGeocoder,15.6251,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6004.603033,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.88046694,-77.39656886,Relaxed
102195,CVS PHARMACY 1373,433 S Washington St,,Alexandria,VA,22314,3629,ALEXANDRIA,233,USCGeocoder,62.5029,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2850.134528,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80145207,-77.04783844,Exact
103068,Yemex International Grocery,6130 N Kings Hwy,,Alexandria,VA,22303,2441,FAIRFAX,234,USCGeocoder,15.6232,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4467.444371,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.78555619,-77.07777887,Relaxed
103662,Shri Krishna Grocery,7106 Brookfield Plz,,Springfield,VA,22150,2917,FAIRFAX,235,USCGeocoder,62.5042,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4974.23706,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.77383649,-77.18527413,Exact
103765,Lidl 1229,6801 Commerce St,,Springfield,VA,22150,2602,FAIRFAX,236,USCGeocoder,15.6272,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,11739.42711,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.78183217,-77.1834895,Relaxed
103791,Bailey's Maket & Carry Out,6035 Leesburg Pike,,Falls Church,VA,22041,2203,FAIRFAX,237,USCGeocoder,15.6178,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2567.267555,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.8556606,-77.13930309,Relaxed
104533,Harris Teeter 85,12960 Woodland Crossing Dr,,Herndon,VA,20171,,FAIRFAX,238,USCGeocoder,156.2558,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,31539968.15,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.925711,-77.403864,Relaxed;Soundex
105293,H Mart,7885 Heritage Dr,,Annandale,VA,22003,5349,FAIRFAX,239,USCGeocoder,31.2518,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4787.385047,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82508651,-77.21328487,Exact
105356,7-eleven 10781c 10781C,1910 Elkin St,,Alexandria,VA,22308,2422,FAIRFAX,240,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1444.134419,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.72268866,-77.06348994,Relaxed
106821,Dollar Tree 237,9534 Main St,,Fairfax,VA,22031,4031,FAIRFAX,241,USCGeocoder,15.6246,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10973.00696,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84133816,-77.2730974,Exact
106822,Dollar Tree 267,6140 Rose Hill Dr,,Alexandria,VA,22310,1901,FAIRFAX,242,USCGeocoder,15.6279,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1802.55807,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.78448634,-77.12092423,Relaxed
107057,7-Eleven Inc F 10732A,1667 N Quaker Ln,,Alexandria,VA,22302,2338,ALEXANDRIA,243,USCGeocoder,31.2422,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7516.492581,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.8307922,-77.08533783,Exact
107797,7-Eleven Inc F 10768A,2405 Fairhaven Ave,,Alexandria,VA,22303,2301,FAIRFAX,244,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,663.2836607,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.78450035,-77.0739475,Relaxed
107798,7-Eleven Inc F 16010A,8010 Richmond Hwy,,Alexandria,VA,22306,3033,FAIRFAX,245,USCGeocoder,15.6203,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2070.884879,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.74027943,-77.0883215,Relaxed
107809,Mart Eleven Convenience Store,301 N Ripley St,,Alexandria,VA,22304,5701,ALEXANDRIA,246,USCGeocoder,31.258,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3340.193832,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81634596,-77.1265831,Exact
108652,Harris Teeter 83,900 Army Navy Dr,,Arlington,VA,22202,,ARLINGTON,247,USCGeocoder,109.3717,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,10262342.79,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.861338,-77.056739,Relaxed;Soundex
108965,CVS PHARMACY 1407,3133 Lee Hwy,,Arlington,VA,22201,4207,ARLINGTON,248,USCGeocoder,31.2549,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1226.986179,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89605162,-77.09841624,Exact
108973,CVS PHARMACY 1416,5652 Pickwick Rd,,Centreville,VA,20120,2057,FAIRFAX,249,USCGeocoder,62.4982,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2800.108835,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83979397,-77.42323855,Exact
108974,CVS PHARMACY 1419,3919 Centreville Rd,,Chantilly,VA,20151,3203,FAIRFAX,250,USCGeocoder,15.6288,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2917.53169,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.89495639,-77.4302258,Relaxed
108975,CVS PHARMACY 2343,5101 Duke St,,Alexandria,VA,22304,2905,ALEXANDRIA,251,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6917.894633,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81213152,-77.11844709,Exact
108978,CVS PHARMACY 1847,264 Cedar Ln SE,,Vienna,VA,22180,6613,FAIRFAX,252,USCGeocoder,46.8742,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,15070035.28,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.896094,-77.256034,Relaxed;Soundex
108980,CVS PHARMACY 2007,3120 Duke St,,Alexandria,VA,22314,4532,ALEXANDRIA,253,USCGeocoder,15.6289,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6187.708686,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80770366,-77.08412001,Exact
109945,Giant Food Store 2748,6360 Seven Corners Ctr,,Falls Church,VA,22044,2409,FAIRFAX,254,USCGeocoder,31.254,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,28398.04764,LinearInterpolationAddressRange,StreetSegment,90.71005917,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86914451,-77.15200925,Relaxed;Soundex
110165,Dollar Tree 3720,13653B Lee Jackson Hwy,,Chantilly,VA,20151,3502,FAIRFAX,255,USCGeocoder,109.3777,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40587317.75,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.888306,-77.453725,Relaxed;Soundex
110828,Dollar Tree 225,6198 Little River Tpke,,Alexandria,VA,22312,1722,FAIRFAX,256,USCGeocoder,15.6256,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2524.457551,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81721675,-77.14059095,Relaxed
110830,Dollar Tree 366,7700A Gunston Plz,,Lorton,VA,22079,1897,FAIRFAX,257,USCGeocoder,15.6249,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,868.1394324,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.70368853,-77.20961413,Exact
112340,7-Eleven Inc F 20407A,5122 Wilson Blvd,,Arlington,VA,22205,1112,ARLINGTON,258,USCGeocoder,15.6279,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1987.551936,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.87755782,-77.12269014,Exact
112534,Walgreens 10165,603 Elden St,,Herndon,VA,20170,4722,FAIRFAX,259,USCGeocoder,15.6238,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2364.670824,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.96910416,-77.38147362,Exact
112536,Walgreens 10233,7629 Richmond Hwy,,Alexandria,VA,22306,2802,FAIRFAX,260,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2986.992043,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.75021805,-77.08259563,Relaxed
112765,7-Eleven Inc F 10716A,3901 Lee Hwy,,Arlington,VA,22207,3728,ARLINGTON,261,USCGeocoder,15.6252,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1209.592104,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89672657,-77.10727014,Exact
